"quote_id","category_id","category_zh_hant","psychological_need_zh_hant","quote_direction_zh_hant","original_language","quote_original","quote_en","quote_zh_hant","author_en","author_zh_hant","speaker","source_title","source_location","source_url","source_text_url","original_publication_period","author_death","rights_jurisdiction","copyright_status","copyright_basis_zh","copyright_rule_url","author_or_text_evidence_url","translation_note","content_tags","editorial_notes","checked_date"
"HCQ0030","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English（公版英譯來源；古代經文原語非英語）","Rejoice with those who rejoice. Weep with those who weep.","Rejoice with those who rejoice. Weep with those who weep.","與歡喜的人一起歡喜，與哭泣的人一起哭泣。","Paul (traditional attribution)","保羅（傳統歸屬）","保羅（傳統歸屬）","The Holy Bible — Romans／《聖經·羅馬書》（World English Bible, engwebp）","Romans 12:15／羅馬書 12:15","https://ebible.org/engwebp/ROM12.htm#V15","https://ebible.org/engwebp/ROM12.htm#V15","古代經文；World English Bible 2020 stable text edition（engwebp；2026-09-21核對）","古代作者；現代英譯依出版方公版聲明，不以譯者死亡年限判斷","Hong Kong","Public domain dedication — publisher statement; Hong Kong use assessment","古代聖經文本；所用World English Bible英譯由出版方明確獻予公有領域，並允許複製、分發、出售及引用；不是依賴現代譯者死亡年限。繁體中文為本次由此英譯新譯，並非WEB官方中文版。","https://ebible.org/engwebp/copyright.htm","https://ebible.org/engwebp/copyright.htm","原文及英文欄為World English Bible英譯，並非古代原語；繁體中文為2026-09-21獨立新譯，非WEB官方中文版。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 基督宗教; faith:christian","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 宗教來源已標籤，宜依使用者意願顯示；不把信仰教導當成必須遵守的要求。","2026-09-21"
"HCQ0152","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English（公版英譯來源；古代經文原語非英語）","a time to weep, and a time to laugh; a time to mourn, and a time to dance;","a time to weep, and a time to laugh; a time to mourn, and a time to dance;","有哭泣的時候，也有歡笑的時候；有哀傷的時候，也有起舞的時候。","Qoheleth; traditionally associated with Solomon","傳道者（傳統與所羅門相關）","傳道者（傳統與所羅門相關）","The Holy Bible — Ecclesiastes／《聖經·傳道書》（World English Bible, engwebp）","Ecclesiastes 3:4／傳道書 3:4","https://ebible.org/engwebp/ECC03.htm#V4","https://ebible.org/engwebp/ECC03.htm#V4","古代經文；World English Bible 2020 stable text edition（engwebp；2026-09-21核對）","古代作者；現代英譯依出版方公版聲明，不以譯者死亡年限判斷","Hong Kong","Public domain dedication — publisher statement; Hong Kong use assessment","古代聖經文本；所用World English Bible英譯由出版方明確獻予公有領域，並允許複製、分發、出售及引用；不是依賴現代譯者死亡年限。繁體中文為本次由此英譯新譯，並非WEB官方中文版。","https://ebible.org/engwebp/copyright.htm","https://ebible.org/engwebp/copyright.htm","原文及英文欄為World English Bible英譯，並非古代原語；繁體中文為2026-09-21獨立新譯，非WEB官方中文版。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 基督宗教; faith:christian","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 宗教來源已標籤，宜依使用者意願顯示；不把信仰教導當成必須遵守的要求。","2026-09-21"
"HCQ0125","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","We will be patient, and assuage the feeling We may not wholly stay; By silence sanctifying, not concealing, The grief that must have way.","We will be patient, and assuage the feeling We may not wholly stay; By silence sanctifying, not concealing, The grief that must have way.","我們會耐心安撫那些無法完全止住的感受；以沉默尊重悲傷，而非掩藏它，讓它有路可走。","Henry Wadsworth Longfellow","亨利・沃茲沃思・朗費羅","詩中抒情者","The Complete Poetical Works of Henry Wadsworth Longfellow","Resignation","https://www.gutenberg.org/ebooks/1365","https://www.gutenberg.org/cache/epub/1365/pg1365.txt","19世紀（各詩篇年份不同）","1882","Hong Kong","Public domain original — research assessment","原作者卒於1882年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/1365","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 文學／哲思","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0078","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","For every heart best knoweth its own loss.","For every heart best knoweth its own loss.","每一顆心，都最清楚自己失去了甚麼。","Henry Wadsworth Longfellow","亨利・沃茲沃思・朗費羅","詩中抒情者","The Complete Poetical Works of Henry Wadsworth Longfellow","Morituri Salutamus","https://www.gutenberg.org/ebooks/1365","https://www.gutenberg.org/cache/epub/1365/pg1365.txt","19世紀（各詩篇年份不同）","1882","Hong Kong","Public domain original — research assessment","原作者卒於1882年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/1365","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 文學／哲思","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0049","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","You are good when you are one with yourself. Yet when you are not one with yourself you are not evil.","You are good when you are one with yourself. Yet when you are not one with yourself you are not evil.","與自己和諧相處，是好的；暫時做不到，也不表示你不好。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Good and Evil","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0027","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","You are good when you walk to your goal firmly and with bold steps. Yet you are not evil when you go thither limping.","You are good when you walk to your goal firmly and with bold steps. Yet you are not evil when you go thither limping.","你堅定地走向目標，是好的；即使你一拐一拐地前行，也不代表你不好。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Good and Evil","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0084","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","But let not him who longs much say to him who longs little, “Wherefore are you slow and halting?”","But let not him who longs much say to him who longs little, “Wherefore are you slow and halting?”","走得急切的人，不要對走得慢的人說：「你怎麼這樣緩慢、踉蹌？」","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Good and Evil","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0129","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","To measure you by your smallest deed is to reckon the power of ocean by the frailty of its foam.","To measure you by your smallest deed is to reckon the power of ocean by the frailty of its foam.","只憑你最微小的一次行動衡量你，就像用泡沫的脆弱，判斷大海的力量。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","The Farewell","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0149","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","To judge you by your failures is to cast blame upon the seasons for their inconstancy.","To judge you by your failures is to cast blame upon the seasons for their inconstancy.","只憑失敗來評斷你，就像責怪季節為甚麼總在變換。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","The Farewell","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0059","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","文言中文","大成若缺，其用不弊。","Great completeness seems imperfect, yet its usefulness does not fail.","最完整的成就，看來也可能有所欠缺，卻不妨礙它發揮作用。","Laozi (traditional attribution)","老子（傳統歸屬）","老子（傳統歸屬）","《道德經》","第45章","https://ctext.org/dao-de-jing","https://ctext.org/dao-de-jing","先秦古籍","古代；生卒年未確定","Hong Kong","Public domain original — research assessment","先秦／漢代傳世古籍原文，歷史作者及文本年代已遠超一般版權期限；只取古文，不含網站現代譯注或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://ctext.org/dao-de-jing","古文保留來源文字；繁體中文白話及英文均為2026-09-21獨立新譯。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 中國古典哲學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0048","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","If a man does not keep pace with his companions, perhaps it is because he hears a different drummer. Let him step to the music which he hears, however measured or far away.","If a man does not keep pace with his companions, perhaps it is because he hears a different drummer. Let him step to the music which he hears, however measured or far away.","有人跟不上同伴，也許只是聽見了不同的鼓聲。讓他按自己聽見的節奏走吧，不管那節奏多慢、多遠。","Henry David Thoreau","亨利・大衛・梭羅","亨利・大衛・梭羅","Walden／《湖濱散記》","Walden — Conclusion","https://www.gutenberg.org/ebooks/205","https://www.gutenberg.org/cache/epub/205/pg205.txt","1854","1862","Hong Kong","Public domain original — research assessment","原作者卒於1862年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/205","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 文學／哲思","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0093","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","It is not important that he should mature as soon as an apple-tree or an oak. Shall he turn his spring into summer?","It is not important that he should mature as soon as an apple-tree or an oak. Shall he turn his spring into summer?","他不必像蘋果樹或橡樹一樣快地成熟。難道要把自己的春天，急着變成夏天？","Henry David Thoreau","亨利・大衛・梭羅","亨利・大衛・梭羅","Walden／《湖濱散記》","Walden — Conclusion","https://www.gutenberg.org/ebooks/205","https://www.gutenberg.org/cache/epub/205/pg205.txt","1854","1862","Hong Kong","Public domain original — research assessment","原作者卒於1862年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/205","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 文學／哲思","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。","2026-09-21"
"HCQ0171","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","And though heavy-grounded ships await the tide upon your shores, yet, even like an ocean, you cannot hasten your tides.","And though heavy-grounded ships await the tide upon your shores, yet, even like an ocean, you cannot hasten your tides.","即使沉重的船在岸邊等候潮水，你也和大海一樣，無法催促自己的潮汐。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","The Farewell","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0117","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","And like seeds dreaming beneath the snow your heart dreams of spring.","And like seeds dreaming beneath the snow your heart dreams of spring.","像白雪下做着夢的種子，你的心也在夢着春天。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Death","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。 希望與安慰屬文學表達，不是對病情、關係或情緒恢復時間的保證。","2026-09-21"
"HCQ0172","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","And though in your winter you deny your spring, Yet spring, reposing within you, smiles in her drowsiness and is not offended.","And though in your winter you deny your spring, Yet spring, reposing within you, smiles in her drowsiness and is not offended.","即使在冬天，你不相信春天仍在，心裏休息着的春天，依然帶着睡意微笑，並不怪你。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","The Farewell","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。 希望與安慰屬文學表達，不是對病情、關係或情緒恢復時間的保證。","2026-09-21"
"HCQ0064","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","The soul unfolds itself, like a lotus of countless petals.","The soul unfolds itself, like a lotus of countless petals.","心靈像一朵有無數花瓣的蓮花，慢慢舒展。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Self-Knowledge","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0157","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","For self is a sea boundless and measureless.","For self is a sea boundless and measureless.","自我是一片沒有邊界、無法量盡的海。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Self-Knowledge","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0007","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","Say not, “I have found the truth,” but rather, “I have found a truth.”","Say not, “I have found the truth,” but rather, “I have found a truth.”","別說「我找到了真理」，不妨說「我找到了一份真實」。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Self-Knowledge","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0018","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","Life, and all that lives, is conceived in the mist and not in the crystal.","Life, and all that lives, is conceived in the mist and not in the crystal.","生命，以及一切有生命的事物，都是在迷霧中孕育，並非從一開始便清晰如水晶。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","The Farewell","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0101","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","Vague and nebulous is the beginning of all things, but not their end,","Vague and nebulous is the beginning of all things, but not their end,","萬事的開始，可以模糊不清；但那並不是它們的終點。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","The Farewell","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
"HCQ0005","C10","講唔清，想有人陪吓","不被催促、容納混合感受、安靜相伴","容許暫時沒有答案或說不清；陪伴可以安靜，不急於分析或修正。","English","And knows that yesterday is but today’s memory and tomorrow is today’s dream.","And knows that yesterday is but today’s memory and tomorrow is today’s dream.","昨天只是今天的回憶，明天則是今天的夢。","Kahlil Gibran","紀伯倫","Almustafa／阿爾穆斯塔法（作品人物）","The Prophet／《先知》","On Time","https://www.gutenberg.org/ebooks/58585","https://www.gutenberg.org/cache/epub/58585/pg58585.txt","1923","1931","Hong Kong","Public domain original — research assessment","原作者卒於1931年，已超過香港文學作品一般作者身後50年的保護期；只取歷史原文，不含現代譯文、編者註解或版面。","https://www.ip.gov.hk/en/types-of-ip/copyright/duration-of-copyright/index.html","https://www.gutenberg.org/ebooks/58585","英文保留來源摘句；繁體中文為2026-09-21獨立新譯，以香港讀者易讀的白話表達，未把護老者情境加進引文本身。","護老者; 文學陪伴; C10; 講唔清，想有人陪吓; 寓言散文詩; 靈性文學","原文已與source_text_url所列文本核對，忽略排版空白及標點差異；保留摘句邊界。護老者情境配對屬編輯判斷，並非原作者的臨床建議。 說話者為作品人物Almustafa，並非作者訪談。","2026-09-21"
